url,title,partner,enroll,rating,level,duration,skills,reviews
https://www.coursera.org/specializations/grammygo-building-your-audience-music-professionals,Building Your Audience for Music Professionals Specialization,GRAMMY GO,"3,189",4.6,Beginner level,12 weeks to complete,"Brand Awareness, Brand Strategy, Branding, Budget Management, Content Marketing, Content Strategy, Customer Analysis, Customer Engagement, Digital Marketing, Digital Media Strategy, Marketing Analytics, Marketing Budgets, Marketing Design, Marketing Strategies, Media Strategy, Professional Networking, Promotional Strategies, Social Media Strategy, Target Audience, Trend Analysis",22
https://www.coursera.org/learn/affinity-photo-beyond-the-basics--masking--color,Affinity Photo: Beyond the Basics – Masking & Color,Skillshare,,,Intermediate level,,"Color Theory, Editing, Photo Editing, Image Quality",
https://www.coursera.org/learn/themundaniafiles,The Mundania Files,Lund University,,,,,"Artificial Intelligence, Design Thinking, Innovation, Curiosity, Analysis, Conceptual Design, Critical Thinking, Creativity, Creative Thinking, Technology Strategies, Culture, Emerging Technologies, Visionary, Systems Thinking, Human Computer Interaction",2026
https://www.coursera.org/learn/grabacion-y-edicion-de-audio,Grabación y edición de audio,SAE Institute México,,,Beginner level,,"Editing, Media Production, System Configuration, Music",
https://www.coursera.org/learn/learn-non-scary-adobe-after-effects-masking--motion-basics,Learn Non-Scary Adobe After Effects: Masking & Motion Basics,Skillshare,,,Intermediate level,,"Media Production, Motion Graphics, Animations, Video Editing, Post-Production",
https://www.coursera.org/learn/modern-american-poetry,Modern American Poetry,University of Illinois Urbana-Champaign,"25,307",4.3,Beginner level,3 weeks at 10 hours a week,"Aesthetics, Multimedia, Liberal Arts, Social Justice, Creativity, World History, Music, Writing and Editing, Oral Expression",106
https://www.coursera.org/learn/age-of-cathedrals,Age of Cathedrals,Yale University,"39,578",4.7,Beginner level,2 weeks at 10 hours a week,"Liberal Arts, Architectural Design, Art History, World History, Architecture and Construction, Storytelling, Economics, Social Studies, Higher Education, European History",504
https://www.coursera.org/learn/beginners-guide-to-adobe-after-effects-animate--polish,Beginner's Guide to Adobe After Effects: Animate & Polish,Skillshare,,,Intermediate level,,"Animations, Post-Production, Video Editing, Motion Graphics",
https://www.coursera.org/learn/nomad-sculpt-3d-stylized-female-pt-2-clothing-poses,Nomad Sculpt 3D: Stylized Female Pt 2:  Clothing & Poses,Skillshare,,,Advanced level,,"Computer Graphic Techniques, 3D Assets, 3D Modeling, Storytelling",
https://www.coursera.org/learn/violences-religions,Violences et religions,University of Geneva,"9,142",4.7,Beginner level,2 weeks at 10 hours a week,"Psychology, Sociology, Social Studies, Intercultural Competence, Cultural Diversity, Political Sciences, Anthropology, Ancient History, Research, World History",134
https://www.coursera.org/learn/calvin,Calvin - Histoire et réception d'une Réforme,University of Geneva,"7,462",4.8,Beginner level,1 week at 10 hours a week,"World History, Ethical Standards And Conduct, Political Sciences, Higher Education, Cultural Diversity, Research, Social Impact, European History",130
https://www.coursera.org/learn/korean-political-thought-in-the-past-and-present,Korean Political Thought in the Past and Present,Sungkyunkwan University,,,Intermediate level,2 weeks to complete,"World History, Diplomacy, International Relations, Social Sciences, Social Justice, Political Sciences, Policy Analysis, Ethical Standards And Conduct, Governance, Culture",
https://www.coursera.org/learn/ai-empathy-ethics,"AI, Empathy & Ethics","University of California, Santa Cruz","22,046",4.6,Beginner level,,"Artificial Neural Networks, Policy Development, Reinforcement Learning, Empathy & Emotional Intelligence, Supervised Learning, Artificial Intelligence, Machine Learning, Network Model, Ethical Standards And Conduct, Data Ethics, Responsible AI",454
https://www.coursera.org/learn/using-ai-to-expand-creativity,Using AI to Expand Creativity,University of Michigan,"3,095",4.7,Beginner level,,"Art History, Music History, Innovation, Artificial Intelligence, Collaboration, Experimentation, Creativity",43
https://www.coursera.org/learn/philosophy,Introduction to Philosophy,The University of Edinburgh,"733,552",4.7,Very informative and enjoyable. Pitched at the right level for beginners. Provided an appropriate level of challenge. Also plenty of further reading links available at the end of each module.,2 weeks to complete,"Liberal Arts, Psychology, Political Sciences, Research Methodologies, Ethical Standards And Conduct, Social Studies, Scientific Methods, Research","9,703"
https://www.coursera.org/learn/logical-fallacies,Think Again IV: How to Avoid Fallacies,Duke University,"58,729",4.6,Beginner level,2 weeks at 10 hours a week,"Interactive Learning, Case Studies, Persuasive Communication",419
https://www.coursera.org/learn/foodethics,Food Ethics,Princeton University,"7,525",4.6,Beginner level,5 weeks at 10 hours a week,"Environmental Issue, Health Disparities, Cultural Diversity, Sustainable Development, Social Justice, Policy Analysis, Ethical Standards And Conduct, Sustainability Standards, Food and Beverage, International Relations, Nutrition and Diet",91
https://www.coursera.org/learn/neural-basis-of-imagination-free-will-and-morality,"Neural Basis of Imagination, Free Will, and Morality",Dartmouth College,,,,,"Culture, Ethical Standards And Conduct, Research, Science and Research, Psychology, Neurology, Social Sciences, Liberal Arts, Governance, Anthropology, Sociology, Creativity",
https://www.coursera.org/specializations/become-a-journalist,Become a Journalist: Report the News! Specialization,Michigan State University,"31,518",4.7,Beginner level,2 months to complete,"Content Creation, Data Collection, Decision Making, Driving engagement, Electronic Media, Ethical Standards And Conduct, International Relations, Interviewing Skills, Investigation, Journalism, Media and Communications, Multimedia, Oral Expression, Peer Review, Photo/Video Production and Technology, Rapport Building, Report Writing, Research, Storytelling, Writing","1,698"
https://www.coursera.org/specializations/storytelling-and-pro-level-editing-for-youtube-success,Storytelling and Pro-Level Editing for YouTube Success Specialization,Skillshare,"1,942",4.2,Beginner level,4 weeks to complete,"Adobe Premiere, Cinematography, Content Creation, Driving engagement, File Management, Instagram, Media Production, Motion Graphics, Photo/Video Production and Technology, Planning, Post-Production, Storyboarding, Storytelling, Timelines, Video Editing, Video Production, Writing",9
https://www.coursera.org/learn/humanidades-digitales,Humanidades digitales,Universitat Autònoma de Barcelona,"23,038",4.6,Beginner level,,"Open Source Technology, Data Ethics, Liberal Arts, Technology Solutions, Public History, Computer Vision, Media and Communications, Research Methodologies, digital literacy, Computer Science, Digital Transformation, Human Computer Interaction, Law, Regulation, and Compliance, Research, Image Analysis, Informatics, Information Privacy, Artificial Intelligence",915
https://www.coursera.org/learn/antisemitism,Antisemitism: From Its Origins to the Present,Yad Vashem ,"10,274",4.6,Beginner level,2 weeks at 10 hours a week,"Social Studies, Sociology, Social Sciences, European History, Anthropology, Political Sciences, World History, Cultural Diversity, Ancient History, International Relations",93
https://www.coursera.org/learn/chosenissues,Chosen Issues in Holocaust History,Yad Vashem ,"3,508",4.6,Intermediate level,2 weeks to complete,"Art History, Psychology, Ethical Standards And Conduct, Social Justice, Cultural Diversity, Policy Analysis, Liberal Arts, European History, Political Sciences, World History",29
https://www.coursera.org/learn/como-persuadir,"¿Cómo persuadir? Jugando con palabras, imágenes y números",Universitat Autònoma de Barcelona,"166,531",4.4,Beginner level,,"Storytelling, Psychology, Research, Graphic and Visual Design, Persuasive Communication, Persona (User Experience), Oral Expression, Data Presentation, Statistics","3,267"
https://www.coursera.org/learn/modern-world,"The Modern World, Part One: Global History from 1760 to 1910",University of Virginia,"215,222",4.8,Beginner level,2 weeks at 10 hours a week,"Political Sciences, Socioeconomics, Governance, World History, Social Sciences, Economics, Cultural Diversity, International Relations, European History","3,072"
https://www.coursera.org/specializations/create-a-stylized-character-with-nomad-sculpt,Create a Stylized Character with Nomad Sculpt Specialization,Skillshare,,,Advanced level,4 weeks to complete,"3D Assets, 3D Modeling, Animation and Game Design, Color Theory, Computer Graphic Techniques, Computer Graphics, Creativity, Storytelling, Visualization (Computer Graphics)",
https://www.coursera.org/learn/blender-for-filmmakers-animated-sci-fi-hologram-effect,Blender for Filmmakers: Animated Sci-Fi Hologram Effect,Skillshare,,,Intermediate level,,"Post-Production, Cinematography, File Management, Video Editing, Computer Graphics, Motion Graphics, 3D Assets, Video Production, Animation and Game Design, 3D Modeling",
https://www.coursera.org/specializations/procreate-dreams-for-beginners,Procreate Dreams for Beginners Specialization,Skillshare,,4.4,Beginner level,4 weeks to complete,"Animations, Color Theory, Design, Layout Design, Motion Graphics, Multimedia, Musical Composition, Photo/Video Production and Technology, Storyboarding, Storytelling, Timelines, Video Editing",8
https://www.coursera.org/learn/audio-digital-pure-data,Audio digital con Pure Data,Universidad Nacional Autónoma de México,"2,414",4.8,Intermediate level,,"Programming Principles, File I/O, Musical Composition, Digital Signal Processing, Data Import/Export, Interoperability, Performance Tuning, Music, Development Environment, Music Theory",37
https://www.coursera.org/specializations/musicianship-specialization,Developing Your Musicianship Specialization,Berklee,"34,330",4.8,Beginner level,4 weeks to complete,"Classical Music, Instrumental Music, Music, Music Performance, Music Theory, Musical Composition, Peer Review","1,651"
https://www.coursera.org/learn/bible-history,"The Bible's Prehistory, Purpose, and Political Future",Emory University,"30,595",4.7,,2 weeks to complete,"World History, Cultural Diversity, Storytelling, Policy Analysis, Political Sciences, Education and Training, Ancient History, Liberal Arts",292
https://www.coursera.org/learn/getting-started-with-essay-writing,Getting Started with Essay Writing,"University of California, Irvine","263,676",4.7,"It is a very good course on Essay Writing. Since it started with the basics, it helped me a lot to start from level zero. It was extremely helpful to go ahead with the future course in Writing.",1 week to complete,"Writing, Report Writing, English Language, Editing, Proofreading, Style Guides","3,276"
https://www.coursera.org/learn/the-holocaust,The Holocaust: The Destruction of European Jewry,"University of California, Santa Cruz","21,369",4.6,Beginner level,3 weeks at 10 hours a week,"Social Studies, Liberal Arts, Storytelling, Writing, Discussion Facilitation, European History, World History, Cultural Diversity, Political Sciences",192
https://www.coursera.org/learn/the-american-renaissance-and-walt-whitman,The American Renaissance and Walt Whitman,Dartmouth College,,,,,"Liberal Arts, World History, Editing, Writing, Social Studies",
https://www.coursera.org/learn/fashion-values-society,Fashion Values: Society,University of the Arts London,,,Beginner level,2 weeks to complete,"Systems Thinking, Creative Thinking, Sociology, Advocacy, Case Studies, Social Impact, Design, Sustainability Standards, Sustainable Development, Collaboration, Problem Solving, Social Justice, Ideation, Empathy, Corporate Sustainability, Research, Design Thinking, Social Studies, Sustainable Design, Prototyping",
https://www.coursera.org/learn/history-of-rock,"History of Rock, Part One",University of Rochester,"64,236",4.8,Beginner level,1 week at 10 hours a week,"World History, Media and Communications, Music History, Electronic Media, Music, Social Impact","1,186"
https://www.coursera.org/specializations/capcut-video-editing-for-beginners,CapCut for Beginners Specialization,Skillshare,"5,259",4.4,Beginner level,4 weeks to complete,"Animations, Color Theory, Content Creation, Editing, Multimedia, Post-Production, Productivity, Storytelling, Timelines, Typography, Video Editing, Video Production, Web Content Accessibility Guidelines",31
https://www.coursera.org/learn/baseball-into-the-millennium,Baseball into the Millennium,University of Colorado Boulder,,,Beginner level,,"Business Economics, Public History, Culture, Economics, Cultural Diversity, International Relations, World History, Socioeconomics, Labor Law, Trend Analysis, Social Studies, Political Sciences",
https://www.coursera.org/learn/antisemitismo,Antisemitismo: Desde sus orígenes hasta el presente,Yad Vashem ,"2,172",4.9,Beginner level,2 weeks at 10 hours a week,"Social Impact, Cultural Diversity, Political Sciences, Media and Communications, European History, International Relations, World History, Sociology, Ancient History, Social Justice",28
https://www.coursera.org/learn/uol-public-history,"Applied Public History: Places, People, Stories",University of London,"7,730",4.8,Beginner level,3 weeks to complete,"Timelines, Community Outreach, Public History, Media and Communications, Creativity, Cultural Diversity, Case Studies, Storytelling, Research Methodologies, Interviewing Skills, Program Evaluation, Research",113
https://www.coursera.org/learn/humanidades-digitales-archivos-y-colecciones,Humanidades digitales: archivos y colecciones,Universidad de los Andes,,4.8,Beginner level,1 week to complete,digital literacy,10
https://www.coursera.org/specializations/exploring-piano-literature,Exploring Piano Literature: The Piano Sonata Specialization,University of Michigan,,4.9,Intermediate level,4 weeks to complete,"Classical Music, Instrumental Music, Music, Music History, Music Performance, Music Theory, Musical Composition",41
https://www.coursera.org/learn/brand-and-content-marketing,Storytelling in Branding and Content Marketing,IE Business School,"45,954",4.4,Beginner level,1 week at 10 hours a week,"Branding, Content Creation, Journalism, Brand Strategy, Marketing Communications, Storytelling, Presentations, Social Media Content, Content Marketing, Brand Awareness, Customer Engagement, Advertising, Target Audience, Content Strategy",348
https://www.coursera.org/learn/piano-sonata-russian-20-21-century-composers,The Piano Sonata: Russian and 20th-21st Century Composers,University of Michigan,,4.9,Intermediate level,1 week to complete,"Instrumental Music, Music Performance, Classical Music, Music History, Musical Composition, Music, Music Theory",15
